pair_id,value
1.0,0.18995207649474216
2.0,0.18430609079904234
3.0,0.06780863946151576
4.0,0.22115811911826389
5.0,0.19715279090565765
6.0,0.23379424981508806
7.0,0.16745096932523099
8.0,0.12727992456482146
9.0,0.16374415473870155
10.0,0.09226510892505571
11.0,0.1374514786373682
12.0,0.06353299961813436
13.0,0.2123899133075976
14.0,0.0809877630022306
15.0,0.08359335272817131
16.0,0.23578728438723345
17.0,0.04022493791306193
18.0,0.08929972440789312
19.0,0.1638755940672216
20.0,0.09319140421202286
21.0,0.083247762104164
22.0,0.08326523788777748
23.0,0.18399656562323977
24.0,0.10731236599042644
25.0,0.09397879507519752
26.0,0.06545398789086262
27.0,0.14401457852868496
28.0,0.03911484344344134
29.0,0.1627386124317566
30.0,0.12308217752210147
31.0,0.09221108813999249
32.0,0.14677801411989855
33.0,0.24537718967156436
34.0,0.09477581729099283
35.0,0.15364386338768213
36.0,0.09071900580466781
37.0,0.05850986809671109
38.0,0.0884124328670002
39.0,0.24007146220729406
40.0,0.23324527405969078
41.0,0.14162877498419937
42.0,0.11388544601901666
43.0,0.1799793151622917
44.0,0.08696694774463735
45.0,0.1836615716843474
46.0,0.05380417388509401
47.0,0.16590756004412266
48.0,0.1242920646010923
49.0,0.16246886249231632
50.0,0.12238790955252137
51.0,0.10263673315331279
52.0,0.1978235537308223
53.0,0.09180222777561305
54.0,0.1497364818982706
55.0,0.20964089610608386
56.0,0.062224964109752555
57.0,0.22555875257790237
58.0,0.14377635270981368
59.0,0.16515777669243406
60.0,0.1478699041340106
61.0,0.06984688905174843
62.0,0.18524883631596725
63.0,0.09961948050725555
64.0,0.15696422286827263
65.0,0.18059529013814724
66.0,0.12993017973794743
67.0,0.13462409254477925
68.0,0.06560214719820513
69.0,0.201293142187649
70.0,0.08181682640630752
71.0,0.03941975830602733
72.0,0.1655168886873535
73.0,0.09458088298693451
74.0,0.08251313385264059
75.0,0.12101103737506037
76.0,0.2071158433219282
77.0,0.21326522339849627
78.0,0.2168352303632308
79.0,0.16858962836213812
80.0,0.15317986787082657
81.0,0.18389024579033808
82.0,0.055458599474938614
83.0,0.2523410092084997
84.0,0.1634665696319696
85.0,0.21159714610767452
86.0,0.059139181971975076
87.0,0.1271243658173982
88.0,0.13340096147617328
89.0,0.15968811128650395
90.0,0.1189508393156178
91.0,0.13147812625669944
92.0,0.20948831529616163
93.0,0.09379831858578402
94.0,0.13307983546638233
95.0,0.117234092823982
96.0,0.16768710574558393
97.0,0.07068694551873796
98.0,0.11414698432222087
99.0,0.18230252514674639
100.0,0.10555622215681813
101.0,0.18582058430771375
102.0,0.22384905730965765
103.0,0.16234792476819934
104.0,0.08240681539594123
105.0,0.11602097475583437
106.0,0.16176877034044365
107.0,0.03366409488613986
108.0,0.12236638269625723
109.0,0.16181214701431731
110.0,0.16400379557057784
111.0,0.14054150091807166
112.0,0.09531327462300307
113.0,0.22905883779271502
114.0,0.1969275211488813
115.0,0.15074533883027993
116.0,0.10139049906992616
117.0,0.16605774986303343
118.0,0.1594148244014501
119.0,0.13599194738566447
120.0,0.08703153750787537
121.0,0.18439041315753443
122.0,0.08946864981671128
123.0,0.16766136735308648
124.0,0.17341949230540463
125.0,0.1744570474509362
126.0,0.08535408034479745
127.0,0.17444731006581485
128.0,0.19418534292249048
129.0,0.16654004969660816
130.0,0.12816863319410052
131.0,0.1821469853251913
132.0,0.11824601814403463
133.0,0.2176739162000108
134.0,0.09872085043824917
135.0,0.21997754250312557
136.0,0.15305944114364642
137.0,0.16666425502046603
138.0,0.16752808615567216
139.0,0.1557264021432104
140.0,0.15411499737495377
141.0,0.2013293223964357
142.0,0.09210018224944849
143.0,0.1369950686561177
144.0,0.10477709473903118
145.0,0.21179230452393322
146.0,0.19643633860454537
147.0,0.17872449313927585
148.0,0.06889845855921352
149.0,0.14302092946959014
150.0,0.18778036458956351
151.0,0.17688714817190712
152.0,0.06951816969967893
153.0,0.19066323607843425
154.0,0.1747110572006772
155.0,0.07220666444578218
156.0,0.0674950589278647
157.0,0.2034814021943225
158.0,0.07671727288006697
159.0,0.11254772442911226
160.0,0.06466593958120638
161.0,0.07557323733158966
162.0,0.12074103971585642
163.0,0.11502458496895768
164.0,0.22546739251051742
165.0,0.21637078134782017
166.0,0.11769329275927548
167.0,0.0747811805429934
168.0,0.1576124324230205
169.0,0.15624928987210054
170.0,0.0936402274732617
171.0,0.12115851871480816
172.0,0.13187936612623993
173.0,0.18734153548443713
174.0,0.10441933783506961
175.0,0.10745802735437006
176.0,0.20636986804798083
177.0,0.09437887077706192
178.0,0.15453930691386478
179.0,0.08532713358717596
180.0,0.2016597856943744
181.0,0.11323183333473268
182.0,0.21567539870112115
183.0,0.07025130943132807
184.0,0.1689634074092369
185.0,0.20557313895921872
186.0,0.08891938302171694
187.0,0.06492818309466813
188.0,0.17685824026673655
189.0,0.19016221874941325
190.0,0.17002288100492846
191.0,0.18474843658570164
192.0,0.23488561517565573
193.0,0.13686917705432144
194.0,0.10986022796716119
195.0,0.15923927426173934
196.0,0.198231577008765
197.0,0.11790155434142814
198.0,0.11202192037286773
