pair_id,value
1.0,0.11989593789953011
2.0,0.055809700539929244
3.0,0.011261097312768299
4.0,0.005473449064322262
5.0,0.005288894700641612
6.0,0.0014786714458676464
7.0,0.0015078457896352193
8.0,0.0240076585132546
9.0,0.0007033625122267234
10.0,0.003029269685795902
11.0,0.0014554854077488976
12.0,0.0055381868372565285
13.0,0.0002151603101110418
14.0,0.0006176518338335894
15.0,3.007942064637586e-05
16.0,0.005473449064322262
17.0,0.0007146073097792425
18.0,1.826342929011977e-05
19.0,0.06151449359945966
20.0,0.00029919789953973373
21.0,0.0001620304963434127
22.0,0.004588298725443158
23.0,0.04312062597418961
24.0,0.014997327066652874
25.0,0.0021088456853596386
26.0,0.00034781370149523493
27.0,0.003093363260892006
28.0,0.004539737182221428
29.0,0.002014769912109447
30.0,0.001000517501750517
31.0,0.003934557461723045
32.0,0.011791585289088906
33.0,0.0014943627633116849
34.0,0.0018814043711215809
35.0,0.09474103737927206
36.0,0.0001912252252832476
37.0,0.00034781370149523493
38.0,0.014997327066652874
39.0,0.26408781907683904
40.0,0.0014943627633116849
41.0,0.1040788375526341
42.0,0.06807251865772541
43.0,0.694753391977724
44.0,5.575546781098929e-05
45.0,2.455870437524248e-05
46.0,0.00018275399434480107
47.0,0.05420925575697445
48.0,0.014009632631393688
49.0,0.0034180822461448344
50.0,0.003269933486580755
51.0,0.03029598477023395
52.0,0.0038163727814171963
53.0,0.003638997669504992
54.0,0.014009632631393688
55.0,0.012114872035252522
56.0,0.001101787231534684
57.0,0.013541247958524134
58.0,0.001637653777824883
59.0,0.01780911146986262
60.0,0.006936888160945172
61.0,0.00035966767052585975
62.0,0.1040788375526341
63.0,0.00032265260553705397
64.0,0.010261355581070039
65.0,0.003437706661095919
66.0,0.004358620166399126
67.0,0.008287448188858801
68.0,0.00021969126682176685
69.0,0.056317464554004444
70.0,0.004953501745659681
71.0,0.009197752538032372
72.0,0.002924583555577638
73.0,0.0007728425894207898
74.0,0.0002125342873197148
75.0,0.05352210349415326
76.0,0.004863548306026517
77.0,0.8763319549348833
78.0,0.8763319549348833
79.0,0.007714410228682428
80.0,0.0240076585132546
81.0,0.02368119457579655
82.0,8.992493011549397e-05
83.0,0.0004634832436403217
84.0,0.056317464554004444
85.0,0.010474516509238693
86.0,1.4790897181068532e-05
87.0,0.0007186166988487314
88.0,0.035219059341699784
89.0,0.010543080727166658
90.0,0.0006409651072558463
91.0,0.06151449359945966
92.0,0.0014703361264471004
93.0,0.03029598477023395
94.0,0.0006871582714308276
95.0,0.06807251865772541
96.0,5.1370745547955855e-05
97.0,0.00010018105656571717
98.0,0.0003707264091050593
99.0,0.694753391977724
100.0,0.00016374767566333784
101.0,0.0038862498489417685
102.0,0.0008518714343178877
103.0,2.7009232153673335e-05
104.0,7.41105365535378e-05
105.0,2.2544505467363843e-05
106.0,8.13583890735405e-05
107.0,0.000378080874923517
108.0,0.0009890290640129202
109.0,0.04516994695735637
110.0,1.0084847898666686e-05
111.0,0.0007551807462838791
112.0,0.004053650004819238
113.0,0.0013487138813628964
114.0,0.0012732073933861409
115.0,8.52385332942182e-06
116.0,0.008544135824644635
117.0,0.0119064047607789
118.0,0.00043234038206345376
119.0,6.73110070653109e-05
120.0,0.00045651645633013385
121.0,0.004298445677037076
122.0,0.00018432553891157134
123.0,0.04516994695735637
124.0,9.969002475654942e-05
125.0,4.0155217243431304e-05
126.0,0.0014969076752574155
127.0,4.549283729224611e-05
128.0,0.0002173945219348063
129.0,0.004241286791191608
130.0,0.0007672006677570443
131.0,0.0004598208950072023
132.0,3.7999619986466144e-05
133.0,0.011737018977552895
134.0,0.0026622829424061373
135.0,0.0002850548420933797
136.0,6.165814600970815e-06
137.0,8.350905375727549e-05
138.0,2.2672444460648013e-05
139.0,4.857799387334756e-05
140.0,0.00012021270334056116
141.0,4.495761920018972e-05
142.0,9.589602843157164e-05
143.0,0.006137673189505012
144.0,0.0007970892262102183
145.0,0.00516922292561432
146.0,0.0015343080424589772
147.0,0.00018596533267162905
148.0,0.00017094326116172924
149.0,0.00027764650730977323
150.0,0.0006989001781435968
151.0,0.00046584698036081603
152.0,1.213180361738494e-05
153.0,0.003455616654257055
154.0,0.8060234371752901
155.0,1.573230361211597e-05
156.0,3.858328503431163e-05
157.0,0.003665761820607814
158.0,0.0004683373705222377
159.0,0.0010844121970261535
160.0,0.0003827869470795142
161.0,1.1804362887732922e-05
162.0,1.6950781178304825e-05
163.0,0.0029999722292772205
164.0,1.6314756530281807e-05
165.0,0.0014188270973195206
166.0,0.00023979822070722802
167.0,4.377454124216354e-06
168.0,0.0119064047607789
169.0,0.0005771808338287358
170.0,4.9512969415789216e-05
171.0,0.0003104423298172465
172.0,2.9062851233265896e-06
173.0,0.004241286791191608
174.0,0.00029975898255484306
175.0,0.004298445677037076
176.0,2.490463494665838e-05
177.0,7.683106582827477e-05
178.0,0.001269160004575542
179.0,1.9453686968691494e-06
180.0,0.023819838932301367
181.0,8.3344190637976e-05
182.0,0.023819838932301367
183.0,1.2659643412255998e-05
184.0,0.8060234371752901
185.0,0.002041444740571389
186.0,0.00035422263550751826
187.0,6.007377660390728e-05
188.0,0.000585305372692111
189.0,0.0014188270973195206
190.0,0.003455616654257055
191.0,0.009373251216122565
192.0,0.006257714152336079
193.0,5.1440240872958195e-06
194.0,0.0002501514800125
195.0,0.00044619116438622276
196.0,0.000729731013865937
197.0,6.011655539254875e-07
198.0,3.4815775477359444e-06
199.0,0.01651336153390098
200.0,4.7657921544220966e-05
201.0,0.0019848185956865307
202.0,7.669228868040708e-07
203.0,0.00011066075988293513
204.0,5.203891431935991e-06
205.0,0.00018861645092796737
206.0,3.213233260202936e-06
207.0,9.376151374359099e-05
208.0,1.3329177974007352e-05
209.0,4.936831088279845e-05
210.0,0.0006482878208217603
211.0,2.6484199904777175e-06
212.0,3.4008832059199584e-07
213.0,9.719181219850972e-06
214.0,3.060089671132232e-06
215.0,4.587365006280373e-05
216.0,4.3143210441495763e-07
217.0,2.6936749277423897e-05
218.0,0.0019848185956865307
219.0,0.0005161980101260793
220.0,0.00011101502524902728
221.0,9.776303994501493e-07
222.0,6.201299078627926e-07
223.0,0.027926721340032726
224.0,0.002096208825573296
225.0,1.0414542236126932e-05
226.0,4.434427518347606e-05
227.0,0.0006071274546872036
228.0,0.00010855834023982416
229.0,0.0001659342694673775
230.0,3.235343357514328e-06
231.0,9.90910845054601e-05
232.0,1.4435096648108109e-05
233.0,2.0760313634685562e-05
234.0,7.530165939651195e-05
235.0,0.0021838853201426
236.0,7.223994131196401e-06
237.0,9.043370821576447e-05
238.0,0.001426121058878919
239.0,2.0664070210800234e-08
240.0,0.001079187498088533
241.0,0.008546874703532052
242.0,5.046149561127635e-07
243.0,1.0223481483662021e-07
244.0,0.0154086518623285
245.0,1.7020860141858717e-06
246.0,0.00011112310564953593
247.0,0.0012862715809096833
248.0,3.2609072411082443e-06
249.0,0.05457987010350498
250.0,0.0014988290567749302
251.0,9.090577372830679e-05
252.0,0.00020360095667867824
253.0,0.0001350833651655872
254.0,2.076030119472891e-06
255.0,0.015185882710842058
256.0,0.00022405767234361186
257.0,1.0
258.0,1.3729400960850952e-06
259.0,1.938069978562801e-06
260.0,1.3200383192896531e-06
261.0,7.023129622222577e-05
262.0,0.00012158397386958126
263.0,5.263380312894804e-05
264.0,0.0001518838787763367
265.0,0.0020073978416489946
266.0,0.00018861645092796737
267.0,5.8906914630444124e-05
268.0,7.539679397977652e-05
269.0,4.3547093867316035e-05
270.0,5.312551246219984e-07
271.0,0.001925903822185499
